,name,file_name,num_file,level
0,Jane Eyre,"Jane Eyre EP1.ENG.srt,Jane Eyre EP2.ENG.srt,Jane Eyre EP3.ENG.srt,Jane Eyre EP4.ENG.srt,Jane Eyre EP5.ENG.srt,Jane Eyre EP6.ENG.srt,Jane Eyre EP7.ENG.srt,Jane Eyre EP8.ENG.srt,Jane Eyre EP9.ENG.srt,Jane Eyre EP10.ENG.srt,Jane Eyre EP11.ENG.srt",True,easy
0,The Pursuit of Happyness,"dmd-tpoh-cd1.srt,dmd-tpoh-cd2.srt",True,easy
0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",The.Chronicles.of.Narnia.The.Lion.the.Witch.and.the.Wardrobe.2005.WEB-DL.DSNP.srt,False,easy
0,Marriage Story,Marriage.Story.2019-Criterion.Collection.srt,False,easy
0,The Imitation Game,The Imitation Game 2014 1080p CAN Blu-ray AVC DTS-HD MA 5.1-MODERN.srt,False,easy
0,The Hunger Games: Mockingjay - Part 1,The.Hunger.Games.Mockingjay.Part.1.2014.720p.BluRay.AC3.x264-HiFi.en.srt,False,easy
0,The Vow,The Vow 2012 PAL-Sony.srt,False,easy
0,Anna Karenina,Anna Karenina (2012)23.976 fps-129.33 min mp4 yify version-resync-edited-colorized-hi .srt,False,easy
0,Liar Liar,Liar.Liar.1997.1080p.BluRay.x264.AAC5.1-[YTS.MX] sdh.srt,False,easy
0,Write Before Christmas,Write Before Christmas 2019 Hallmark 720p HDTV X264 Solar.srt,False,easy
0,Before We Go,Before We Go (2014).en.srt,False,easy
0,Inception,Inception.2010.1080p.10bit.BluRay.6CH.x265.HEVC-PSA.srt,False,easy
0,Becoming Jane,Becoming Jane (2007).en.srt,False,easy
0,Last Holiday,Last Holiday 2006 1080p BluRay.eng.SDH.srt,False,easy
0,The Man from U.N.C.L.E.,The.Man.from.U.N.C.L.E.2015.1080p.BluRay.x264.DTS-JYK.en.SDH.srt,False,easy
0,Divergent,Divergent Series 1 - Divergent (2014).en.srt,False,easy
0,Pirates of the Caribbean: At World's End,"potcwe-tb.cd1.srt,potcwe-tb.cd2.srt,potcwe-tb.cd3.srt",True,easy
0,The Lake House,The.Lake.House.2006.720p.Bluray.AC3.x264-UNit3D.srt,False,easy
0,A Beautiful Mind,A.Beautiful.Mind.2001.720p.BrRip.x265.PSA.srt,False,easy
0,The Mummy,The Mummy (2017) BluRay.srt,False,easy
0,Life as We Know It,Dream.E20.KOR.090929.HDTV.XviD-Ental-[WITH S2].srt,False,easy
0,17 Again,17 Again (2009).srt,False,easy
0,Vicky Cristina Barcelona,Vicky.Cristina.Barcelona[2008]DvDrip-aXXo.en.srt,False,easy
0,Notting Hill,Notting.Hill.1999.MULTi.COMPLETE.BLURAY-HDSource.eng.srt,False,easy
0,While You Were Sleeping,While.You.Were.Sleeping.1995.WEB-DL.DSNP.srt,False,easy
0,The Christmas Chronicles,The.Christmas.Chronicles.2.2020.1080p.WEB-DLEnglish.Forced.srt,False,easy
0,A Christmas Prince,A.Christmas.Prince.2017.720p.Web.HEVC.x265.RMTeam.srt,False,easy
0,The Maze Runner,The Maze Runner.srt,False,easy
0,Labor Day,Labor.Day.2013.720p.BluRay.x264-SPARKS.srt,False,easy
0,Memoirs of a Geisha,Memoirs.Of.A.Geisha.2005.720p.HDDVD.x264-SiNNERS.srt,False,easy
0,Just Like Heaven,Just Like Heaven.srt,False,easy
0,The Notebook,The Notebook (2004) (1080p x265 10bit Tigole).srt,False,easy
0,Cast Away,Cast.Away.2000.iNTERNAL.BDRip.x264-MARS.srt,False,easy
0,Chocolat,Chocolat.2000.720p.BrRip.x264.BOKUTOX.YIFY.srt,False,easy
0,The Parent Trap,The.Parent.Trap.1998.WEB-DL.DSNP.srt,False,easy
0,Star Wars,"Star Wars Episode IV A New Hope (1977) 1080p H264 DolbyD 5.1 . nickarad - Eng, 23.976 fps, 2h02m44s.srt",False,easy
0,Strangers on a Train,Strangers.on.a.Train.1951.1080p.BluRay.X264-AMIABLE-en.srt,False,easy
0,The Founder,The.Founder.2016.720p.WEB-DL.x264.ShAaNiG.srt,False,easy
0,The Dark Knight,The.Dark.Knight.2008.HYBRID.BluRay.REMUX.HEVC.DV.DTS-HD.MA.5.1-Flights.srt,False,easy
0,Yes Man,YsMn.Br.srt,False,easy
0,The Bucket List,Das Beste kommt zum Schluss - The Bucket List englisch.srt,False,easy
0,"I, Robot",I.Robot.2004.WEB-DL.DSNP.srt,False,easy
0,It,Shes.Gotta.Have.It.1986.1080p.NF.WEBRip.DD5.1.x264-AJP69.srt,False,easy
0,Guardians of the Galaxy,Guardians.of.the.Galaxy.2014.WEB-DL.DSNP.srt,False,easy
0,Maleficent,Maleficent.2014.WEB-DL.DSNP.srt,False,easy
0,The Avengers,The.Avengers.2012.WEBRip.Netflix.srt,False,easy
0,Pirates of the Caribbean: On Stranger Tides,Pirates.of.the.Caribbean.On.Stranger.Tides.2011.WEB-DL.DSNP.srt,False,easy
0,Prince of Persia: The Sands of Time,Prince of Persia The Sands of Time[2010]DvDrip[Eng]-FXG.srt,False,easy
0,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button[2008]DvDrip[Eng]-FXG.srt,False,easy
0,Iron Man,Iron.Man.3.2013.720p.WEB-DL.H264-WEBiOS.srt,False,easy
0,Star Wars: Episode III - Revenge of the Sith,Star.Wars.Episode.III.Revenge.of.the.Sith.SDH.Bluray.New.By.Ryan.srt,False,easy
0,Closer,The_Chainsmokers_-_Closer_ft._Halsey.srt,False,easy
0,Freaky Friday,Freaky Friday 25Fps 696mb Eng (2003).srt,False,easy
0,The Bourne Identity,The Bourne Identity 2002 BluRay 10Bit 1080p Multi H265-d3g.srt,False,easy
0,About a Boy,About.A.Boy.2002.1080p.BluRay.H264.AAC-RARBG.srt,False,easy
0,Men in Black II,Men.in.Black.II.2002.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.srt,False,easy
0,Maid in Manhattan,Maid In Manhattan [XviD][2002].srt,False,easy
0,Serendipity,Serendipity.2001.BluRay.720p.H264.srt,False,easy
0,The Sixth Sense,The.Sixth.Sense.1999.1080p.BluRay.DTS.x264-DON_SDH.srt,False,easy
0,Dirty Dancing,Dirty.Dancing.Havana.Nights.2004.720p.BrRip.x264.YIFY.srt,False,easy
0,Top Gun,Top Gun (1986) 2160p BluRay.srt,False,easy
0,How to Be Single,How.to.be.Single.2016.720p.BluRay.x264-GECKOS.srt,False,easy
0,The Fault in Our Stars,The.Fault.in.Our.Stars.2014.WEB-DL.DSNP.srt,False,easy
0,The Book Thief,The.Book.Thief.2013.720p.BDRip.LATiNO.ENG.XviD.AC3.English-Forzados.srt,False,easy
0,Source Code,Source Code (2011) 2160p Remux.srt,False,easy
0,Thor,Thor.The.Dark.World.2013.HYBRiD.2160p.BluRay.REMUX.HEVC.DV.TrueHD.Atmos.7.1-Flights.srt,False,easy
0,The Other Boleyn Girl,The Other Boleyn Girl 2008 1080p EUR Blu-ray AVC DTS-HD MA 5.1.srt,False,easy
0,The Prestige,The Prestige (2006) US-Blu-ray.srt,False,easy
0,The Da Vinci Code,The.Da.Vinci.Code.2006.10th.Anniversary.Edition.BluRay.1080p.DTS-HD.MA.5.1.AVC.REMUX-FraMeSToR.srt,False,easy
0,Batman Begins,Batman.Begins.2005.Remastered.720p.eng.srt,False,easy
0,Elf,Elf.2003.BluRay.x264-CiNEFiLE.en.srt,False,easy
0,Star Wars: Episode II - Attack of the Clones,Star.Wars.Episode.II.Attack.Of.The.Clones.SDH.Bluray.New.By.Ryan.srt,False,easy
0,Spider-Man,Spider-Man.2.2004.HYBRID.2160p.BluRay.REMUX.HEVC.DV.TrueHD.Atmos.7.1-Flights.srt,False,easy
0,Sweet Home Alabama,Sweet Home Alabama (2002).en.srt,False,easy
0,The Princess Diaries,The.Princess.Diaries.2001.WEB-DL.DSNP.srt,False,easy
0,Stepmom,Stepmom.1998.1080p.Blu-ray.Remux.AVC.DD.5.1-HDT.srt,False,easy
0,My Best Friend's Wedding,My.Best.Friend's.Wedding.1997.720p.BluRay.x264.anoXmous.srt,False,easy
0,Jumanji,Jumanji 1995 BluRay 1080p AVC DTS-HD MA51-TTG_en.sdh.srt,False,easy
0,Christmas Vacation,National Lampoon's Christmas Vacation (1989).1080p.BluRay.x265.10bit.AC3.2.0-Qman[UTR] - ENG HI (color).srt,False,easy
0,Big,The.big.boss.1971.UHD.BluRay.REMUX.2160p.HEVC.DTS-HDS.srt,False,easy
0,Beetle Juice,beetlejuice.subs-4pl.txt,False,easy
0,Star Wars: Episode V - The Empire Strikes Back,Star.Wars.Episode.V.The.Empire.Strikes.Back.SDH.Bluray.New.By.Ryan.srt,False,easy
0,Togo,Togo.2022.1080p.NF.WEB-DL.DUAL.DDP5.1.H.264-SMURF-en-forced.srt,False,easy
0,Isn't It Romantic,Isnt.It.Romantic.2019.1080p.BluRay.H264.AAC-RARBG_eng.srt,False,easy
0,The Secret Life of Walter Mitty,Black.Snow.S01E02.1080p.STAN.WEB-DL.DDP5.1.H.264-DB.srp.srt,False,easy
0,Oblivion,Oblivion.2013.Open.Matte.1080p.BluRay.x264.AC3.6CH.srt,False,easy
0,World War Z,World War Z 2013 1080p BluRay x265 10bit DTS 5 1-TimeDistortion.srt,False,easy
0,Men in Black 3,Men in Black 3 2012 (1080p x265 10bit Tigole)_track3_eng.srt,False,easy
0,In Time,In.Time.2011.720p.Bluray.x264.YIFY.srt,False,easy
0,Iron Man 2,Marvel.Studios'.Iron.Man.2.2010.WEB-DL.DSNP.srt,False,easy
0,Alice in Wonderland,Alice in Wonderland 2010 1080p BrRip x264 YIFY-English.srt,False,easy
0,(500) Days of Summer,(500)Days of Summer.[2009].RETAIL.DVDRIP.XVID.[Eng]-DUQA.srt,False,easy
0,The Boy in the Striped Pyjamas,The.Boy.In.The.Striped.Pyjamas[2008]DvDrip-aXXo.en.HI.srt,False,easy
0,The Chronicles of Narnia: Prince Caspian,"The.Chronicles.Of.Narnia.Prince.Caspian.2008.DVDRiP.XViD-PUKKA.CD1.srt,The.Chronicles.Of.Narnia.Prince.Caspian.2008.DVDRiP.XViD-PUKKA.CD2.srt",True,easy
0,The Bourne Supremacy,The Bourne Supremacy[2004]DvDrip AC3[Eng]-FXG.srt,False,easy
0,The Day After Tomorrow,The Day After Tomorrow (2004) (1080p BluRay x265 Silence) - ENG HI (color).srt,False,easy
0,Meet the Fockers,Meet The Fockers.srt,False,easy
0,Surviving Christmas,sc.srt,False,easy
0,Anger Management,2003 Anger Managment.srt,False,easy
0,A Walk to Remember,A Walk to Remember (2002).en.srt,False,easy
0,Kate & Leopold,Kate . Leopold (2001).En.srt,False,easy
0,The Mirror Has Two Faces,The Mirror Has Two Faces (1996).sub.english.srt,False,easy
0,Matilda,Matilda 1996 1080p Remux AVC DTS-HD MA 5.1.srt,False,easy
0,The Mask,The Mask of Zorro (1998) [2160p BluRay FGT].srt,False,easy
0,The Santa Clause,The.Santa.Clause.2.2002.WEB-DL.DSNP.srt,False,easy
0,Ghostbusters,Ghostbusters.Afterlife.2021.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.srt,False,easy
0,Star Wars: Episode VI - Return of the Jedi,Star.Wars.Episode.VI.Return.of.the.Jedi.SDH.Bluray.By.Ryan.srt,False,easy
0,My Fair Lady,My.Fair.Lady.1964.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1-FGT.en.srt,False,easy
0,Warcraft,Warcraft.2016.2160p.UHD.BluRay.x265-TERMiNAL.EN.srt,False,easy
0,A Street Cat Named Bob,A.Street.Cat.Named.Bob.2016.WEB-DL.x264-FGT.srt,False,easy
0,Avengers: Age of Ultron,Avengers Age of Ultron 2015 720p HD-TS NEW LiNE x264 HQ-CPG.srt,False,easy
0,Ben-Hur,"Ben-Hur.1959.Anniversary.Edition.2.Discs.Disk.1.1080p.EUR.BluRay.AVC.DTS-HD.MA.5.1-NoGroup-HI.srt,Ben-Hur.1959.Anniversary.Edition.2.Discs.Disk.2.1080p.EUR.BluRay.AVC.DTS-HD.MA.5.1-NoGroup-HI.srt",True,easy
0,Sabrina,Sabrina.1954.Warner.1080p.BluRay.x265.HEVC.AAC-SARTRE - ENG HI (color).srt,False,easy
0,Cinderella,Three Wishes for Cinderella 1973 NF.srt,False,easy
0,Star Wars: Episode VII - The Force Awakens,Star Wars Episode VII The Force Awakens.srt,False,easy
0,Jurassic World,Jurassic Worl Fallen Kingdom (2018).srt,False,easy
0,X-Men: Days of Future Past,X-Men. Days of Future Past (2014) (1080p BluRay x265 10bit Tigole) - ENG HI (color).srt,False,easy
0,Dark Shadows,Dark.Shadows.2012.720p.BluRay.x264-REFiNED.srt,False,easy
0,Angels & Demons,Angels . Demons (2009).srt,False,easy
0,Stardust,Stardust.2007.REMUX.1080p.BluRay.AVC.DTS-HD.MA.5.1-LEGi0N.English.srt,False,easy
0,Van Helsing,Van Helsing - AMZN.WEB-DL.srt,False,easy
0,Mona Lisa Smile,Mona.Lisa.Smile.2003.720p.BluRay.x264-.YTS.AM.1.srt,False,easy
0,The Mummy Returns,The.Mummy.Returns.2001.2160p.BluRay.REMUX.HEVC.DTS-X.7.1-FGT.English.srt,False,easy
0,Message in a Bottle,Message in a Bottle BDRip [DTS-HD-1756]_track8_[eng].srt,False,easy
0,Rush Hour,Rush.Hour.3.2007.BluRay.1080p.DTS-HD.MA.7.1.VC-1.REMUX-FraMeSToR_SDH.srt,False,easy
0,Gattaca,gattaca-jopa.English.srt,False,easy
0,Mission: Impossible,"Mission - Impossible - Ghost Protocol (2011) by Brad Bird [1080p, AVC, AC3].eng.srt",False,easy
0,Clueless,Clueless.1995.BluRay.1080p.DTS-HD.MA.5.1.AVC.REMUX-FraMeSToR.EN.SDH.srt,False,easy
0,2001: A Space Odyssey,2001 - A Space Odyssey.srt,False,easy
0,How to Steal a Million,How to Steal a Million (1966).srt,False,easy
0,Dolittle,Dolittle.2020.WEBRip.iTunes.srt,False,easy
0,The Art of Racing in the Rain,The.Art.of.Racing.in.the.Rain.2019.BDRip.x264-DRONES.srt,False,easy
0,The Princess Switch,The.Princess.Switch.3.2021.1080p.WEB.H264-PECULATE.srt,False,easy
0,A Christmas Prince: The Royal Wedding,A.Christmas.Prince.The.Royal.Wedding.2018.1080p.WEB-DL.x264-iKA.EtHD.srt,False,easy
0,Now You See Me 2,Now You See Me 2.srt,False,easy
0,Everest,Everest.2015.1080p.WEB-DL.AAC2.0.H264-FGT.srt,False,easy
0,Iron Man Three,Subtitle Iron Man vs Killian (Part 1) _ Iron Man 3 (2013) Movie Clip English.srt,False,easy
0,Thor: The Dark World,Thor.The.Dark.World.2013.HYBRiD.2160p.BluRay.REMUX.HEVC.DV.TrueHD.Atmos.7.1-Flights.srt,False,easy
0,Safe Haven,Safe Haven (2013).en.srt,False,easy
0,Mission: Impossible - Ghost Protocol,Mission.Impossible.Ghost.Protocol.2011.720p.BluRay.x264-WiKi.En.srt,False,easy
0,What Happens in Vegas,What.Happens.In.Vegas.2008.1080p.BluRay.H264.AAC-RARBG_Eng.srt,False,easy
0,Another Cinderella Story,bdz-acs.dvdrip.xvid.en.srt,False,easy
0,Spider-Man 3,Spider-Man.3.2007.HYBRiD.2160p.BluRay.REMUX.HEVC.DV.TrueHD.Atmos.7.1-Flights.srt,False,easy
0,Freedom Writers,Freedom.Writers[2007]DvDrip[Eng]-aXXo.srt,False,easy
0,Peaceful Warrior,"Peaceful.Warrior.2006.Limited.DVDRiP.XViD.CD1-DvF.srt,Peaceful.Warrior.2006.Limited.DVDRiP.XViD.CD2-DvF.srt",True,easy
0,Click,Click.2006.WEBRip.Netflix.en[cc].srt,False,easy
0,The Fast and the Furious: Tokyo Drift,The.Fast.and.the.Furious.Tokyo.Drift.RETAIL.DVDRip.XviD-DiAMOND.srt,False,easy
0,The Wedding Date,The Wedding Date Ing.srt,False,easy
0,The Family Stone,The.Family.Stone.2005.WEB-DL.DSNP.srt,False,easy
0,National Treasure,National.Treasure.Book.of.Secrets.2007.WEB-DL.DSNP.srt,False,easy
0,Spider-Man 2,Spider-Man.2.2004.HYBRID.2160p.BluRay.REMUX.HEVC.DV.TrueHD.Atmos.7.1-Flights.srt,False,easy
0,Big Fish,Big.Fish.2003.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR.srt,False,easy
0,K-PAX,,True,easy
0,Star Wars: Episode I - The Phantom Menace,Star.Wars.Episode.I.The.Phantom.Menace.1999.1080p.BluRay.x264.DTS-ES-FGT.srt,False,easy
0,Galaxy Quest,Galaxy.Quest.1999.WEBRip.Amazon.srt,False,easy
0,Little Women,"Little Women (Gerwig, Greta 2019)_BDRip.1080p.x264.AAC5.1_VO.srt",False,easy
0,Jurassic Park,The Lost World - Jurassic Park - The Cretaceous Cut.en-SDH.srt,False,easy
0,Ace Ventura: Pet Detective,Ace.Ventura_.Pet.Detective.1994.1080p.720p.BluRay.x264.[YTS.MX]-English.srt,False,easy
0,Curly Sue,Curly.Sue.1991.HDTV.576p.H264.eng.srt,False,easy
0,Ghost,Ghost (1990) [720p] [BluRay] [YTS.MX].srt,False,easy
0,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom.Bluray.eng.srt,False,easy
0,Raiders of the Lost Ark,Raiders of the Lost Ark_eng.srt,False,easy
0,The Sound of Music,The Sound of Music (1965).Sing-Along.eng.srt,False,easy
0,Vertigo,Vertigo (1958) (35mm v2).srt,False,easy
0,A Quiet Place,A.Quiet.Place.Part.2.2020.BluRay.1080p.TrueHD.Atmos.7.1.AVC.REMUX-FraMeSToR.srt,False,easy
0,A Dog's Purpose,A.Dogs.Purpose.2017.HI.eng.srt,False,easy
0,Before I Fall,Before.I.Fall.2017.720p.BluRay.x264-Replica.srt,False,easy
0,X-Men: Apocalypse,X-Men.Apocalypse.2016.WEB-DL.DSNP.srt,False,easy
0,Jack Reacher: Never Go Back,Jack Reacher Never Go Back (2016).HD-TS.en.srt,False,easy
0,Assassin's Creed,Assassins Creed (2016) 720p BluRay Hindi ORG Dual Audio ESubs.srt,False,easy
0,Tomorrowland,Tomorrowland.2015.WEB-DL.DSNP.srt,False,easy
0,Insurgent,The.Divergent.Series.Insurgent.2015.WEBRip.Netflix.srt,False,easy
0,The Hundred-Foot Journey,The.Hundred-Foot.Journey.2014.720p.BluRay.x264-SPARKS.srt,False,easy
0,Captain America: The Winter Soldier,Captain America The Winter Soldier (2014).srt,False,easy
0,Saving Mr. Banks,Saving.Mr.Banks.2013.720p.BluRay.x264-SPARKS.srt,False,easy
0,Star Trek Into Darkness,Star.Trek.Into.Darkness.2013.HDRip.XviD-AQOS.srt,False,easy
0,Man of Steel,,True,easy
0,Jobs,Steve.Jobs.One.Last.Thing.2011.WEBRip.x264-ION10_English.srt,False,easy
0,Oz the Great and Powerful,Oz the Great and Powerful (2013).SPARKS.srt,False,easy
0,Life of Pi,Life.of.Pi.2012.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.7.1-FGT.en.srt,False,easy
0,Step Up Revolution,Step Up Revolution (2012).BRRip.720p.Dual.[Hindi-Eng].Mp3.2ch - ┬⌐ P.rM.NdeR M.nk├û├û Γäó.srt,False,easy
0,The Adjustment Bureau,The.Adjustment.Bureau[2011]DvDrip[Eng]-FXG.srt,False,easy
0,The Iron Lady,The Iron Lady 2011.srt,False,easy
0,Captain America: The First Avenger,Captain America - The First Avenger (2011) (1080p BluRay x265 10bit Tigole) - ENG HI (color).srt,False,easy
0,Tower Heist,Tower.Heist.2011warwerworEnglish.srt,False,easy
0,The Twilight Saga: Breaking Dawn - Part 1,The.Twilight.Saga.Breaking.Dawn.Part.1.2011.720p.BrRip.x264.YIFY.srt,False,easy
0,Letters to Juliet,Letters.To.Juliet.2010.480p.BRRip.XviD.AC3-ViSiON.srt,False,easy
0,Fast & Furious,Fast.and.Furious.2009.REMASTERED.BluRay.x265-RARBG.srt,False,easy
0,National Geographic: Journey to the Edge of the Universe,Journey To The Edge Of The Universe.srt,False,easy
0,Front of the Class,Front of the Class 2008 720p HDTV x264 MCR English.srt,False,easy
0,Marley & Me,Marley.and.Me.2008.ALL.Bluray.en.srt,False,easy
0,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull.[2008].DVDRIP.DIVX.[Eng]-DUQA┬«.srt,False,easy
0,Transformers,Transformers.Revenge.of.the.Fallen.2009.BluRay.x264.TrueHD.7.1.Atmos-SWTYBLZ.srt,False,easy
0,Bridge to Terabithia,Bridge.to.Terabithia.2007.1080p.BrRip.x264.BOKUTOX.YIFY_eng.srt,False,easy
0,Step Up,Step.Up.2.The.Streets.2008.ALL.BluRay.en.srt,False,easy
0,Penelope,2_Eng.srt,False,easy
0,Mission: Impossible III,Mission.Impossible.III.2006.REMASTERED.1080p.BluRay.H264.AAC-RARBG.srt,False,easy
0,Coach Carter,"dmd-coachc-cd1.srt,dmd-coachc-cd2.srt",True,easy
0,The Island,The.Island.2005.720p.BrRip.x264.YIFY.srt,False,easy
0,War of the Worlds,War.of.the.Worlds.2019.S03E07.2160p.AMZN.WEB-DL.DDP5.1.H.265-NTb.en.forced.srt,False,easy
0,Son of the Mask,Son.of.the.Mask.2005.1080p.BluRay.x264-SAiMORNY_eng.srt,False,easy
0,The Aviator,The Aviator 2004 1080p GER Blu-ray AVC DTS-HD MA 5.1_en.sdh.srt,False,easy
0,Around the World in 80 Days,Around.the.World.in.80.Days.2004.WEB-DL.DSNP.srt,False,easy
0,Ella Enchanted,Ella.Enchanted.2004.BluRay.x264-CiNEFiLE.en.srt,False,easy
0,Master and Commander: The Far Side of the World,Master.and.Commander.2003.720p.BluRay.x264-REFiNED.srt,False,easy
0,Something's Gotta Give,Something's Gotta Give (2003).en.srt,False,easy
0,"Legally Blonde 2: Red, White & Blonde",[ENG]Legally.Blonde.2.Red.White.and.Blond.Ripped.by.GrupoUtopia.(grupoutopia.cjb.net).srt,False,easy
0,Rush Hour 2,Rush.Hour.2.2001.BluRay.1080p.DTS-HD.MA.5.1.AVC.REMUX-FraMeSToR_SDH.srt,False,easy
0,Contact,Star.Trek.First.Contact.1996.2160p.PMTP.WEB-DL.x265.10bit.HDR10Plus.DTS-HD.MA.TrueHD.5.1-NOGRP.en.srt,False,easy
0,The Bridges of Madison County,"The Bridges of Madison County CD1.txt,The Bridges of Madison County CD2.txt",True,easy
0,Maverick,Top Gun Maverick (2022).srt,False,easy
0,Miracle on 34th Street,Miracle.on.34th.Street.1947.WEB-DL.DSNP.srt,False,easy
0,Mrs. Doubtfire,Mrs.Doubtfire.1993.720p.BluRay.x264-SiNNERS.srt,False,easy
0,Sister Act,Sister.Act.1992.ALL.BluRay.srt,False,easy
0,Edward Scissorhands,Edward.Scissorhands.1990.10th.AE.WS.DVDRip.XviD.AC3.srt,False,easy
0,Scrooged,"Scrooged.1988.COMPLETE.MULTI.PAL.DVDR-EXT (ENG).srt,Scrooged.1988.COMPLETE.MULTI.PAL.DVDR-EXT (ENG-Hearing Impaired).srt",True,easy
0,Kramer vs. Kramer,Kramer vs Kramer (1979) 1080p H.264 Multi (moviesbyrizzo).srt,False,easy
0,Hot Summer Nights,Hot.Summer.Nights.2017.720p.BluRay.x264-CADAVER.srt,False,easy
